A-195.24x30P,A-195_Theotokos_Joy_of_All_That_Sorrow,0.510648161,0.84,25.2,30,0.0197
A-195.30x40M,A-195_Theotokos_Joy_of_All_That_Sorrow,26.910784,0.84,33.6,40,0.75
A-195.30x40P,A-195_Theotokos_Joy_of_All_That_Sorrow,0.907818953,0.84,33.6,40,0.0197
A-195.40x50M,A-195_Theotokos_Joy_of_All_That_Sorrow,42.0481,0.84,42,50,0.75
A-195.40x50P,A-195_Theotokos_Joy_of_All_That_Sorrow,1.418467115,0.84,42,50,0.0197
A-199.5x7M,A-199_Theotokos_Kazanskaya,0.627208167,0.878333333,6.148333333,7,0.5
A-199.5x7P,A-199_Theotokos_Kazanskaya,0.029070695,0.878333333,6.148333333,7,0.0197
A-199,A-199_Theotokos_Kazanskaya,1.759591167,0.878333333,8.783333333,10,0.75
A-199P,A-199_Theotokos_Kazanskaya,0.05932795,0.878333333,8.783333333,10,0.0197
A-199.11x14M,A-199_Theotokos_Kazanskaya,3.448798687,0.878333333,12.29666667,14,0.75
A-199.11x14P,A-199_Theotokos_Kazanskaya,0.116282782,0.878333333,12.29666667,14,0.0197
A-199.16x20M,A-199_Theotokos_Kazanskaya,7.038364667,0.878333333,17.56666667,20,0.75
A-199.16x20P,A-199_Theotokos_Kazanskaya,0.2373118,0.878333333,17.56666667,20,0.0197
A-199.20x24M,A-199_Theotokos_Kazanskaya,10.13524512,0.878333333,21.08,24,0.75
A-199.20x24P,A-199_Theotokos_Kazanskaya,0.341728992,0.878333333,21.08,24,0.0197
A-199.24x30M,A-199_Theotokos_Kazanskaya,15.8363205,0.878333333,26.35,30,0.75
A-199.24x30P,A-199_Theotokos_Kazanskaya,0.53395155,0.878333333,26.35,30,0.0197
A-199.30x40M,A-199_Theotokos_Kazanskaya,28.15345867,0.878333333,35.13333333,40,0.75
A-199.30x40P,A-199_Theotokos_Kazanskaya,0.949247199,0.878333333,35.13333333,40,0.0197
A-199.40x50M,A-199_Theotokos_Kazanskaya,43.98977917,0.878333333,43.91666667,50,0.75
A-199.40x50P,A-199_Theotokos_Kazanskaya,1.483198749,0.878333333,43.91666667,50,0.0197
A-206.5x7M,A-206_Theotokos_Cassiope,0.512424833,0.711666667,4.981666667,7,0.5
A-206.5x7P,A-206_Theotokos_Cassiope,0.023554434,0.711666667,4.981666667,7,0.0197
A-206,A-206_Theotokos_Cassiope,1.421907833,0.711666667,7.116666667,10,0.75
A-206P,A-206_Theotokos_Cassiope,0.048070274,0.711666667,7.116666667,10,0.0197
A-206.11x14M,A-206_Theotokos_Cassiope,2.786939353,0.711666667,9.963333333,14,0.75
A-206.11x14P,A-206_Theotokos_Cassiope,0.094217738,0.711666667,9.963333333,14,0.0197
A-206.16x20M,A-206_Theotokos_Cassiope,5.687631333,0.711666667,14.23333333,20,0.75
A-206.16x20P,A-206_Theotokos_Cassiope,0.192281098,0.711666667,14.23333333,20,0.0197
A-206.20x24M,A-206_Theotokos_Cassiope,8.19018912,0.711666667,17.08,24,0.75
A-206.20x24P,A-206_Theotokos_Cassiope,0.276884781,0.711666667,17.08,24,0.0197
A-206.24x30M,A-206_Theotokos_Cassiope,12.7971705,0.711666667,21.35,30,0.75
A-206.24x30P,A-206_Theotokos_Cassiope,0.43263247,0.711666667,21.35,30,0.0197
A-206.30x40M,A-206_Theotokos_Cassiope,22.75052533,0.711666667,28.46666667,40,0.75
A-206.30x40P,A-206_Theotokos_Cassiope,0.769124391,0.711666667,28.46666667,40,0.0197
A-206.40x50M,A-206_Theotokos_Cassiope,35.54769583,0.711666667,35.58333333,50,0.75
A-206.40x50P,A-206_Theotokos_Cassiope,1.201756861,0.711666667,35.58333333,50,0.0197
A-207.5x7M,A-207_Theotokos_Consolation_Vatopedi,0.479137667,0.663333333,4.643333333,7,0.5
A-207.5x7P,A-207_Theotokos_Consolation_Vatopedi,0.021954719,0.663333333,4.643333333,7,0.0197
A-207,A-207_Theotokos_Consolation_Vatopedi,1.323979667,0.663333333,6.633333333,10,0.75
A-207P,A-207_Theotokos_Consolation_Vatopedi,0.044805549,0.663333333,6.633333333,10,0.0197
A-207.11x14M,A-207_Theotokos_Consolation_Vatopedi,2.595000147,0.663333333,9.286666667,14,0.75
A-207.11x14P,A-207_Theotokos_Consolation_Vatopedi,0.087818875,0.663333333,9.286666667,14,0.0197
A-207.16x20M,A-207_Theotokos_Consolation_Vatopedi,5.295918667,0.663333333,13.26666667,20,0.75
A-207.16x20P,A-207_Theotokos_Consolation_Vatopedi,0.179222194,0.663333333,13.26666667,20,0.0197
A-207.20x24M,A-207_Theotokos_Consolation_Vatopedi,7.62612288,0.663333333,15.92,24,0.75
A-207.20x24P,A-207_Theotokos_Consolation_Vatopedi,0.25807996,0.663333333,15.92,24,0.0197
A-207.24x30M,A-207_Theotokos_Consolation_Vatopedi,11.915817,0.663333333,19.9,30,0.75
A-207.24x30P,A-207_Theotokos_Consolation_Vatopedi,0.403249937,0.663333333,19.9,30,0.0197
A-207.30x40M,A-207_Theotokos_Consolation_Vatopedi,21.18367467,0.663333333,26.53333333,40,0.75
A-207.30x40P,A-207_Theotokos_Consolation_Vatopedi,0.716888777,0.663333333,26.53333333,40,0.0197
A-207.40x50M,A-207_Theotokos_Consolation_Vatopedi,33.09949167,0.663333333,33.16666667,50,0.75
A-207.40x50P,A-207_Theotokos_Consolation_Vatopedi,1.120138714,0.663333333,33.16666667,50,0.0197
A-215.5x7M,A-215_Theotokos_Kykko,0.550303333,0.766666667,5.366666667,7,0.5
A-215.5x7P,A-215_Theotokos_Kykko,0.025374801,0.766666667,5.366666667,7,0.0197
A-215,A-215_Theotokos_Kykko,1.533343333,0.766666667,7.666666667,10,0.75
A-215P,A-215_Theotokos_Kykko,0.051785307,0.766666667,7.666666667,10,0.0197
A-215.11x14M,A-215_Theotokos_Kykko,3.005352933,0.766666667,10.73333333,14,0.75
A-215.11x14P,A-215_Theotokos_Kykko,0.101499202,0.766666667,10.73333333,14,0.0197
A-215.16x20M,A-215_Theotokos_Kykko,6.133373333,0.766666667,15.33333333,20,0.75
A-215.16x20P,A-215_Theotokos_Kykko,0.207141229,0.766666667,15.33333333,20,0.0197
A-215.20x24M,A-215_Theotokos_Kykko,8.8320576,0.766666667,18.4,24,0.75
A-215.20x24P,A-215_Theotokos_Kykko,0.29828337,0.766666667,18.4,24,0.0197
A-215.24x30M,A-215_Theotokos_Kykko,13.80009,0.766666667,23,30,0.75
A-215.24x30P,A-215_Theotokos_Kykko,0.466067766,0.766666667,23,30,0.0197
A-215.30x40M,A-215_Theotokos_Kykko,24.53349333,0.766666667,30.66666667,40,0.75
A-215.30x40P,A-215_Theotokos_Kykko,0.828564918,0.766666667,30.66666667,40,0.0197
A-215.40x50M,A-215_Theotokos_Kykko,38.33358333,0.766666667,38.33333333,50,0.75
A-215.40x50P,A-215_Theotokos_Kykko,1.294632684,0.766666667,38.33333333,50,0.0197
A-216.5x7M,A-216-It-Is-Truly-Meet,0.520459667,0.723333333,5.063333333,7,0.5
A-216.5x7P,A-216-It-Is-Truly-Meet,0.023940573,0.723333333,5.063333333,7,0.0197
A-216,A-216-It-Is-Truly-Meet,1.445545667,0.723333333,7.233333333,10,0.75
A-216P,A-216-It-Is-Truly-Meet,0.048858312,0.723333333,7.233333333,10,0.0197
A-216.11x14M,A-216-It-Is-Truly-Meet,2.833269507,0.723333333,10.12666667,14,0.75
A-216.11x14P,A-216-It-Is-Truly-Meet,0.095762291,0.723333333,10.12666667,14,0.0197
A-216.16x20M,A-216-It-Is-Truly-Meet,5.782182667,0.723333333,14.46666667,20,0.75
A-216.16x20P,A-216-It-Is-Truly-Meet,0.195433247,0.723333333,14.46666667,20,0.0197
A-216.20x24M,A-216-It-Is-Truly-Meet,8.32634304,0.723333333,17.36,24,0.75
A-216.20x24P,A-216-It-Is-Truly-Meet,0.281423876,0.723333333,17.36,24,0.0197
A-216.24x30M,A-216-It-Is-Truly-Meet,13.009911,0.723333333,21.7,30,0.75
A-216.24x30P,A-216-It-Is-Truly-Meet,0.439724806,0.723333333,21.7,30,0.0197
A-216.30x40M,A-216-It-Is-Truly-Meet,23.12873067,0.723333333,28.93333333,40,0.75
A-216.30x40P,A-216-It-Is-Truly-Meet,0.781732988,0.723333333,28.93333333,40,0.0197
A-216.40x50M,A-216-It-Is-Truly-Meet,36.13864167,0.723333333,36.16666667,50,0.75
A-216.40x50P,A-216-It-Is-Truly-Meet,1.221457793,0.723333333,36.16666667,50,0.0197
A-226.5x7M,A-226_Theotokos_Searcher_for_Lost_(Greek_and_English),0.587034,0.82,5.74,7,0.5
A-226.5x7P,A-226_Theotokos_Searcher_for_Lost_(Greek_and_English),0.027140004,0.82,5.74,7,0.0197
A-226,A-226_Theotokos_Searcher_for_Lost_(Greek_and_English),1.641402,0.82,8.2,10,0.75
A-226P,A-226_Theotokos_Searcher_for_Lost_(Greek_and_English),0.055387764,0.82,8.2,10,0.0197
A-226.11x14M,A-226_Theotokos_Searcher_for_Lost_(Greek_and_English),3.21714792,0.82,11.48,14,0.75
A-226.11x14P,A-226_Theotokos_Searcher_for_Lost_(Greek_and_English),0.108560017,0.82,11.48,14,0.0197
A-226.16x20M,A-226_Theotokos_Searcher_for_Lost_(Greek_and_English),6.565608,0.82,16.4,20,0.75
A-226.16x20P,A-226_Theotokos_Searcher_for_Lost_(Greek_and_English),0.221551054,0.82,16.4,20,0.0197
A-226.20x24M,A-226_Theotokos_Searcher_for_Lost_(Greek_and_English),9.45447552,0.82,19.68,24,0.75
A-226.20x24P,A-226_Theotokos_Searcher_for_Lost_(Greek_and_English),0.319033518,0.82,19.68,24,0.0197
A-226.24x30M,A-226_Theotokos_Searcher_for_Lost_(Greek_and_English),14.772618,0.82,24.6,30,0.75
A-226.24x30P,A-226_Theotokos_Searcher_for_Lost_(Greek_and_English),0.498489872,0.82,24.6,30,0.0197
A-226.30x40M,A-226_Theotokos_Searcher_for_Lost_(Greek_and_English),26.262432,0.82,32.8,40,0.75
A-226.30x40P,A-226_Theotokos_Searcher_for_Lost_(Greek_and_English),0.886204216,0.82,32.8,40,0.0197
A-226.40x50M,A-226_Theotokos_Searcher_for_Lost_(Greek_and_English),41.03505,0.82,41,50,0.75
A-226.40x50P,A-226_Theotokos_Searcher_for_Lost_(Greek_and_English),1.384694088,0.82,41,50,0.0197
A-229.5x7M,A-229_Theotokos_Quick_to_Hear,0.508981333,0.706666667,4.946666667,7,0.5
A-229.5x7P,A-229_Theotokos_Quick_to_Hear,0.023388947,0.706666667,4.946666667,7,0.0197
A-229,A-229_Theotokos_Quick_to_Hear,1.411777333,0.706666667,7.066666667,10,0.75
A-229P,A-229_Theotokos_Quick_to_Hear,0.047732544,0.706666667,7.066666667,10,0.0197
A-229.11x14M,A-229_Theotokos_Quick_to_Hear,2.767083573,0.706666667,9.893333333,14,0.75
A-229.11x14P,A-229_Theotokos_Quick_to_Hear,0.093555787,0.706666667,9.893333333,14,0.0197
A-229.16x20M,A-229_Theotokos_Quick_to_Hear,5.647109333,0.706666667,14.13333333,20,0.75
A-229.16x20P,A-229_Theotokos_Quick_to_Hear,0.190930177,0.706666667,14.13333333,20,0.0197
A-229.20x24M,A-229_Theotokos_Quick_to_Hear,8.13183744,0.706666667,16.96,24,0.75
A-229.20x24P,A-229_Theotokos_Quick_to_Hear,0.274939454,0.706666667,16.96,24,0.0197
A-229.24x30M,A-229_Theotokos_Quick_to_Hear,12.705996,0.706666667,21.2,30,0.75
A-229.24x30P,A-229_Theotokos_Quick_to_Hear,0.429592898,0.706666667,21.2,30,0.0197
A-229.30x40M,A-229_Theotokos_Quick_to_Hear,22.58843733,0.706666667,28.26666667,40,0.75
A-229.30x40P,A-229_Theotokos_Quick_to_Hear,0.763720707,0.706666667,28.26666667,40,0.0197
A-229.40x50M,A-229_Theotokos_Quick_to_Hear,35.29443333,0.706666667,35.33333333,50,0.75
A-229.40x50P,A-229_Theotokos_Quick_to_Hear,1.193313604,0.706666667,35.33333333,50,0.0197
A-238.5x7M,A-238_Theotokos_Keeper_of_Portal,0.428633,0.59,4.13,7,0.5
A-238.5x7P,A-238_Theotokos_Keeper_of_Portal,0.019527564,0.59,4.13,7,0.0197
A-238,A-238_Theotokos_Keeper_of_Portal,1.175399,0.59,5.9,10,0.75
A-238P,A-238_Theotokos_Keeper_of_Portal,0.039852171,0.59,5.9,10,0.0197
A-238.11x14M,A-238_Theotokos_Keeper_of_Portal,2.30378204,0.59,8.26,14,0.75
A-238.11x14P,A-238_Theotokos_Keeper_of_Portal,0.078110256,0.59,8.26,14,0.0197
A-238.16x20M,A-238_Theotokos_Keeper_of_Portal,4.701596,0.59,11.8,20,0.75
A-238.16x20P,A-238_Theotokos_Keeper_of_Portal,0.159408685,0.59,11.8,20,0.0197
A-238.20x24M,A-238_Theotokos_Keeper_of_Portal,6.77029824,0.59,14.16,24,0.75
A-238.20x24P,A-238_Theotokos_Keeper_of_Portal,0.229548507,0.59,14.16,24,0.0197
A-238.24x30M,A-238_Theotokos_Keeper_of_Portal,10.578591,0.59,17.7,30,0.75
A-238.24x30P,A-238_Theotokos_Keeper_of_Portal,0.358669542,0.59,17.7,30,0.0197
A-238.30x40M,A-238_Theotokos_Keeper_of_Portal,18.806384,0.59,23.6,40,0.75
A-238.30x40P,A-238_Theotokos_Keeper_of_Portal,0.637634741,0.59,23.6,40,0.0197
A-238.40x50M,A-238_Theotokos_Keeper_of_Portal,29.384975,0.59,29.5,50,0.75
A-238.40x50P,A-238_Theotokos_Keeper_of_Portal,0.996304283,0.59,29.5,50,0.0197
A-301.5x7M,A-301_Theotokos_Eleousa,0.486024667,0.673333333,4.713333333,7,0.5
A-301.5x7P,A-301_Theotokos_Eleousa,0.022285694,0.673333333,4.713333333,7,0.0197
A-301,A-301_Theotokos_Eleousa,1.344240667,0.673333333,6.733333333,10,0.75
A-301P,A-301_Theotokos_Eleousa,0.045481009,0.673333333,6.733333333,10,0.0197
A-301.11x14M,A-301_Theotokos_Eleousa,2.634711707,0.673333333,9.426666667,14,0.75
A-301.11x14P,A-301_Theotokos_Eleousa,0.089142778,0.673333333,9.426666667,14,0.0197
A-301.16x20M,A-301_Theotokos_Eleousa,5.376962667,0.673333333,13.46666667,20,0.75
A-301.16x20P,A-301_Theotokos_Eleousa,0.181924036,0.673333333,13.46666667,20,0.0197
A-301.20x24M,A-301_Theotokos_Eleousa,7.74282624,0.673333333,16.16,24,0.75
A-301.20x24P,A-301_Theotokos_Eleousa,0.261970612,0.673333333,16.16,24,0.0197
A-301.24x30M,A-301_Theotokos_Eleousa,12.098166,0.673333333,20.2,30,0.75
A-301.24x30P,A-301_Theotokos_Eleousa,0.409329082,0.673333333,20.2,30,0.0197
A-301.30x40M,A-301_Theotokos_Eleousa,21.50785067,0.673333333,26.93333333,40,0.75
A-301.30x40P,A-301_Theotokos_Eleousa,0.727696145,0.673333333,26.93333333,40,0.0197
A-301.40x50M,A-301_Theotokos_Eleousa,33.60601667,0.673333333,33.66666667,50,0.75
A-301.40x50P,A-301_Theotokos_Eleousa,1.137025227,0.673333333,33.66666667,50,0.0197
A-309.5x7M,A-309-Life-giving-Spring,0.5767035,0.805,5.635,7,0.5
A-309.5x7P,A-309-Life-giving-Spring,0.026643541,0.805,5.635,7,0.0197
A-309,A-309-Life-giving-Spring,1.6110105,0.805,8.05,10,0.75
A-309P,A-309-Life-giving-Spring,0.054374573,0.805,8.05,10,0.0197
A-309.11x14M,A-309-Life-giving-Spring,3.15758058,0.805,11.27,14,0.75
A-309.11x14P,A-309-Life-giving-Spring,0.106574163,0.805,11.27,14,0.0197
A-309.16x20M,A-309-Life-giving-Spring,6.444042,0.805,16.1,20,0.75
A-309.16x20P,A-309-Life-giving-Spring,0.217498291,0.805,16.1,20,0.0197
A-309.20x24M,A-309-Life-giving-Spring,9.27942048,0.805,19.32,24,0.75
A-309.20x24P,A-309-Life-giving-Spring,0.313197539,0.805,19.32,24,0.0197
A-309.24x30M,A-309-Life-giving-Spring,14.4990945,0.805,24.15,30,0.75
A-309.24x30P,A-309-Life-giving-Spring,0.489371155,0.805,24.15,30,0.0197
A-309.30x40M,A-309-Life-giving-Spring,25.776168,0.805,32.2,40,0.75
A-309.30x40P,A-309-Life-giving-Spring,0.869993164,0.805,32.2,40,0.0197
A-309.40x50M,A-309-Life-giving-Spring,40.2752625,0.805,40.25,50,0.75
A-309.40x50P,A-309-Life-giving-Spring,1.359364318,0.805,40.25,50,0.0197
A-323.5x7M,A-323_Theotokos_Sweet_Kissing_Kontoglou,0.606547167,0.848333333,5.938333333,7,0.5
A-323.5x7P,A-323_Theotokos_Sweet_Kissing_Kontoglou,0.028077768,0.848333333,5.938333333,7,0.0197
A-323,A-323_Theotokos_Sweet_Kissing_Kontoglou,1.698808167,0.848333333,8.483333333,10,0.75
A-323P,A-323_Theotokos_Sweet_Kissing_Kontoglou,0.057301568,0.848333333,8.483333333,10,0.0197
A-323.11x14M,A-323_Theotokos_Sweet_Kissing_Kontoglou,3.329664007,0.848333333,11.87666667,14,0.75
A-323.11x14P,A-323_Theotokos_Sweet_Kissing_Kontoglou,0.112311074,0.848333333,11.87666667,14,0.0197
A-323.16x20M,A-323_Theotokos_Sweet_Kissing_Kontoglou,6.795232667,0.848333333,16.96666667,20,0.75
A-323.16x20P,A-323_Theotokos_Sweet_Kissing_Kontoglou,0.229206274,0.848333333,16.96666667,20,0.0197
A-323.20x24M,A-323_Theotokos_Sweet_Kissing_Kontoglou,9.78513504,0.848333333,20.36,24,0.75
A-323.20x24P,A-323_Theotokos_Sweet_Kissing_Kontoglou,0.330057034,0.848333333,20.36,24,0.0197
A-323.24x30M,A-323_Theotokos_Sweet_Kissing_Kontoglou,15.2892735,0.848333333,25.45,30,0.75
A-323.24x30P,A-323_Theotokos_Sweet_Kissing_Kontoglou,0.515714115,0.848333333,25.45,30,0.0197
A-323.30x40M,A-323_Theotokos_Sweet_Kissing_Kontoglou,27.18093067,0.848333333,33.93333333,40,0.75
A-323.30x40P,A-323_Theotokos_Sweet_Kissing_Kontoglou,0.916825094,0.848333333,33.93333333,40,0.0197
A-323.40x50M,A-323_Theotokos_Sweet_Kissing_Kontoglou,42.47020417,0.848333333,42.41666667,50,0.75
A-323.40x50P,A-323_Theotokos_Sweet_Kissing_Kontoglou,1.432539209,0.848333333,42.41666667,50,0.0197
A-324.5x7M,A-324_Theotokos_Searcher_for_the_lost,0.529642333,0.736666667,5.156666667,7,0.5
A-324.5x7P,A-324_Theotokos_Searcher_for_the_lost,0.024381874,0.736666667,5.156666667,7,0.0197
A-324,A-324_Theotokos_Searcher_for_the_lost,1.472560333,0.736666667,7.366666667,10,0.75
A-324P,A-324_Theotokos_Searcher_for_the_lost,0.049758926,0.736666667,7.366666667,10,0.0197
A-324.11x14M,A-324_Theotokos_Searcher_for_the_lost,2.886218253,0.736666667,10.31333333,14,0.75
A-324.11x14P,A-324_Theotokos_Searcher_for_the_lost,0.097527494,0.736666667,10.31333333,14,0.0197
A-324.16x20M,A-324_Theotokos_Searcher_for_the_lost,5.890241333,0.736666667,14.73333333,20,0.75
A-324.16x20P,A-324_Theotokos_Searcher_for_the_lost,0.199035703,0.736666667,14.73333333,20,0.0197
A-324.20x24M,A-324_Theotokos_Searcher_for_the_lost,8.48194752,0.736666667,17.68,24,0.75
A-324.20x24P,A-324_Theotokos_Searcher_for_the_lost,0.286611412,0.736666667,17.68,24,0.0197
A-324.24x30M,A-324_Theotokos_Searcher_for_the_lost,13.253043,0.736666667,22.1,30,0.75
A-324.24x30P,A-324_Theotokos_Searcher_for_the_lost,0.447830332,0.736666667,22.1,30,0.0197
A-324.30x40M,A-324_Theotokos_Searcher_for_the_lost,23.56096533,0.736666667,29.46666667,40,0.75
A-324.30x40P,A-324_Theotokos_Searcher_for_the_lost,0.796142812,0.736666667,29.46666667,40,0.0197
A-324.40x50M,A-324_Theotokos_Searcher_for_the_lost,36.81400833,0.736666667,36.83333333,50,0.75
A-324.40x50P,A-324_Theotokos_Searcher_for_the_lost,1.243973144,0.736666667,36.83333333,50,0.0197
A-333.5x7M,A-333_Theotokos_of_the_Sign,0.577851333,0.806666667,5.646666667,7,0.5
A-333.5x7P,A-333_Theotokos_of_the_Sign,0.026698703,0.806666667,5.646666667,7,0.0197
A-333,A-333_Theotokos_of_the_Sign,1.614387333,0.806666667,8.066666667,10,0.75
A-333P,A-333_Theotokos_of_the_Sign,0.054487149,0.806666667,8.066666667,10,0.0197
A-333.11x14M,A-333_Theotokos_of_the_Sign,3.164199173,0.806666667,11.29333333,14,0.75
A-333.11x14P,A-333_Theotokos_of_the_Sign,0.106794813,0.806666667,11.29333333,14,0.0197
A-333.16x20M,A-333_Theotokos_of_the_Sign,6.457549333,0.806666667,16.13333333,20,0.75
A-333.16x20P,A-333_Theotokos_of_the_Sign,0.217948598,0.806666667,16.13333333,20,0.0197
A-333.20x24M,A-333_Theotokos_of_the_Sign,9.29887104,0.806666667,19.36,24,0.75
A-333.20x24P,A-333_Theotokos_of_the_Sign,0.313845981,0.806666667,19.36,24,0.0197
A-333.24x30M,A-333_Theotokos_of_the_Sign,14.529486,0.806666667,24.2,30,0.75
A-333.24x30P,A-333_Theotokos_of_the_Sign,0.490384345,0.806666667,24.2,30,0.0197
A-333.30x40M,A-333_Theotokos_of_the_Sign,25.83019733,0.806666667,32.26666667,40,0.75
A-333.30x40P,A-333_Theotokos_of_the_Sign,0.871794392,0.806666667,32.26666667,40,0.0197
A-333.40x50M,A-333_Theotokos_of_the_Sign,40.35968333,0.806666667,40.33333333,50,0.75
A-333.40x50P,A-333_Theotokos_of_the_Sign,1.362178737,0.806666667,40.33333333,50,0.0197
A-339.5x7M,A-339_Theotokos_Directress_by_Kontoglou,0.4940595,0.685,4.795,7,0.5
A-339.5x7P,A-339_Theotokos_Directress_by_Kontoglou,0.022671833,0.685,4.795,7,0.0197
A-339,A-339_Theotokos_Directress_by_Kontoglou,1.3678785,0.685,6.85,10,0.75
A-339P,A-339_Theotokos_Directress_by_Kontoglou,0.046269046,0.685,6.85,10,0.0197
A-339.11x14M,A-339_Theotokos_Directress_by_Kontoglou,2.68104186,0.685,9.59,14,0.75
A-339.11x14P,A-339_Theotokos_Directress_by_Kontoglou,0.090687331,0.685,9.59,14,0.0197
A-339.16x20M,A-339_Theotokos_Directress_by_Kontoglou,5.471514,0.685,13.7,20,0.75
A-339.16x20P,A-339_Theotokos_Directress_by_Kontoglou,0.185076185,0.685,13.7,20,0.0197
A-339.20x24M,A-339_Theotokos_Directress_by_Kontoglou,7.87898016,0.685,16.44,24,0.75
A-339.20x24P,A-339_Theotokos_Directress_by_Kontoglou,0.266509707,0.685,16.44,24,0.0197
A-339.24x30M,A-339_Theotokos_Directress_by_Kontoglou,12.3109065,0.685,20.55,30,0.75
A-339.24x30P,A-339_Theotokos_Directress_by_Kontoglou,0.416421417,0.685,20.55,30,0.0197
A-339.30x40M,A-339_Theotokos_Directress_by_Kontoglou,21.886056,0.685,27.4,40,0.75
A-339.30x40P,A-339_Theotokos_Directress_by_Kontoglou,0.740304742,0.685,27.4,40,0.0197
A-339.40x50M,A-339_Theotokos_Directress_by_Kontoglou,34.1969625,0.685,34.25,50,0.75
A-339.40x50P,A-339_Theotokos_Directress_by_Kontoglou,1.156726159,0.685,34.25,50,0.0197
A-340.5x7M,A-340_Theotokos_Unexpected_Joy,0.57326,0.8,5.6,7,0.5
A-340.5x7P,A-340_Theotokos_Unexpected_Joy,0.026478053,0.8,5.6,7,0.0197
A-340,A-340_Theotokos_Unexpected_Joy,1.60088,0.8,8,10,0.75
A-340P,A-340_Theotokos_Unexpected_Joy,0.054036842,0.8,8,10,0.0197
A-340.11x14M,A-340_Theotokos_Unexpected_Joy,3.1377248,0.8,11.2,14,0.75
A-340.11x14P,A-340_Theotokos_Unexpected_Joy,0.105912211,0.8,11.2,14,0.0197
A-340.16x20M,A-340_Theotokos_Unexpected_Joy,6.40352,0.8,16,20,0.75
A-340.16x20P,A-340_Theotokos_Unexpected_Joy,0.21614737,0.8,16,20,0.0197
A-340.20x24M,A-340_Theotokos_Unexpected_Joy,9.2210688,0.8,19.2,24,0.75
A-340.20x24P,A-340_Theotokos_Unexpected_Joy,0.311252213,0.8,19.2,24,0.0197
A-340.24x30M,A-340_Theotokos_Unexpected_Joy,14.40792,0.8,24,30,0.75
A-340.24x30P,A-340_Theotokos_Unexpected_Joy,0.486331582,0.8,24,30,0.0197
A-340.30x40M,A-340_Theotokos_Unexpected_Joy,25.61408,0.8,32,40,0.75
A-340.30x40P,A-340_Theotokos_Unexpected_Joy,0.864589479,0.8,32,40,0.0197
A-340.40x50M,A-340_Theotokos_Unexpected_Joy,40.022,0.8,40,50,0.75
A-340.40x50P,A-340_Theotokos_Unexpected_Joy,1.350921062,0.8,40,50,0.0197
A-310.5x7M,A-310-of-Vladimir,0.557190333,0.776666667,5.436666667,7,0.5
A-310.5x7P,A-310-of-Vladimir,0.025705776,0.776666667,5.436666667,7,0.0197
A-310,A-310-of-Vladimir,1.553604333,0.776666667,7.766666667,10,0.75
A-310P,A-310-of-Vladimir,0.052460768,0.776666667,7.766666667,10,0.0197
A-310.11x14M,A-310-of-Vladimir,3.045064493,0.776666667,10.87333333,14,0.75
A-310.11x14P,A-310-of-Vladimir,0.102823105,0.776666667,10.87333333,14,0.0197
A-310.16x20M,A-310-of-Vladimir,6.214417333,0.776666667,15.53333333,20,0.75
A-310.16x20P,A-310-of-Vladimir,0.209843072,0.776666667,15.53333333,20,0.0197
A-310.20x24M,A-310-of-Vladimir,8.94876096,0.776666667,18.64,24,0.75
A-310.20x24P,A-310-of-Vladimir,0.302174023,0.776666667,18.64,24,0.0197
A-310.24x30M,A-310-of-Vladimir,13.982439,0.776666667,23.3,30,0.75
A-310.24x30P,A-310-of-Vladimir,0.472146911,0.776666667,23.3,30,0.0197
A-310.30x40M,A-310-of-Vladimir,24.85766933,0.776666667,31.06666667,40,0.75
A-310.30x40P,A-310-of-Vladimir,0.839372286,0.776666667,31.06666667,40,0.0197
A-310.40x50M,A-310-of-Vladimir,38.84010833,0.776666667,38.83333333,50,0.75
A-310.40x50P,A-310-of-Vladimir,1.311519197,0.776666667,38.83333333,50,0.0197
A-343.5x7M,A-343_Theotokos_Donskaya,0.580147,0.81,5.67,7,0.5
A-343.5x7P,A-343_Theotokos_Donskaya,0.026809028,0.81,5.67,7,0.0197
A-343,A-343_Theotokos_Donskaya,1.621141,0.81,8.1,10,0.75
A-343P,A-343_Theotokos_Donskaya,0.054712303,0.81,8.1,10,0.0197
A-343.11x14M,A-343_Theotokos_Donskaya,3.17743636,0.81,11.34,14,0.75
A-343.11x14P,A-343_Theotokos_Donskaya,0.107236114,0.81,11.34,14,0.0197
A-343.16x20M,A-343_Theotokos_Donskaya,6.484564,0.81,16.2,20,0.75
A-343.16x20P,A-343_Theotokos_Donskaya,0.218849212,0.81,16.2,20,0.0197
A-343.20x24M,A-343_Theotokos_Donskaya,9.33777216,0.81,19.44,24,0.75
A-343.20x24P,A-343_Theotokos_Donskaya,0.315142865,0.81,19.44,24,0.0197
A-343.24x30M,A-343_Theotokos_Donskaya,14.590269,0.81,24.3,30,0.75
A-343.24x30P,A-343_Theotokos_Donskaya,0.492410727,0.81,24.3,30,0.0197
A-343.30x40M,A-343_Theotokos_Donskaya,25.938256,0.81,32.4,40,0.75
A-343.30x40P,A-343_Theotokos_Donskaya,0.875396848,0.81,32.4,40,0.0197
A-343.40x50M,A-343_Theotokos_Donskaya,40.528525,0.81,40.5,50,0.75
A-343.40x50P,A-343_Theotokos_Donskaya,1.367807575,0.81,40.5,50,0.0197
A-368.5x7M,A-368_Theotokos_Multiplier_of_Wheat,0.531938,0.74,5.18,7,0.5
